tool_type,diameter_mm,flutes,operation,material,status,refusal_text,rpm,feed_mm_min,plunge_mm_min,stepover_mm,depth_per_pass_mm,r_axial_depth_mm,r_radial_width_mm,r_chip_load_mm,force_n,power_kw,chipload_bounds_min_mm,chipload_bounds_max_mm,support_arm,support_detail,lut_observation_id,lut_row_pass_role,lut_is_extrapolated,lut_evidence_grade,lut_row_kind,lut_source_id,chipload_source,vendor_source,diagnostic_ids,diagnostic_severities,feeds_warnings,suggest_warnings,cap_family,cap_role,cap_factor,cap_mm
BullNose,3.1750,2,RampFinish,softwood,refused,Suggest has no basis for Ramp Finish with a bull nose in softwood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,RampFinish,hardwood,refused,Suggest has no basis for Ramp Finish with a bull nose in hardwood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,RampFinish,mdf,refused,Suggest has no basis for Ramp Finish with a bull nose in MDF: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,RampFinish,plywood_hardwood,refused,Suggest has no basis for Ramp Finish with a bull nose in hardwood plywood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,SpiralFinish,softwood,refused,Spiral Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BullNose,3.1750,2,SpiralFinish,hardwood,refused,Spiral Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BullNose,3.1750,2,SpiralFinish,mdf,refused,Spiral Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BullNose,3.1750,2,SpiralFinish,plywood_hardwood,refused,Spiral Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BullNose,3.1750,2,RadialFinish,softwood,refused,Suggest has no basis for Radial Finish with a bull nose in softwood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,RadialFinish,hardwood,refused,Suggest has no basis for Radial Finish with a bull nose in hardwood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,RadialFinish,mdf,refused,Suggest has no basis for Radial Finish with a bull nose in MDF: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,RadialFinish,plywood_hardwood,refused,Suggest has no basis for Radial Finish with a bull nose in hardwood plywood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,HorizontalFinish,softwood,refused,Suggest has no basis for Horizontal Finish with a bull nose in softwood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,HorizontalFinish,hardwood,refused,Suggest has no basis for Horizontal Finish with a bull nose in hardwood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,HorizontalFinish,mdf,refused,Suggest has no basis for Horizontal Finish with a bull nose in MDF: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,HorizontalFinish,plywood_hardwood,refused,Suggest has no basis for Horizontal Finish with a bull nose in hardwood plywood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,ProjectCurve,softwood,refused,"Suggest has no basis for Project Curve with a bull nose in softwood: No published wood chipload exists for a bull-nose cutter on a trace, pencil or projected-curve pass.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,ProjectCurve,hardwood,refused,"Suggest has no basis for Project Curve with a bull nose in hardwood: No published wood chipload exists for a bull-nose cutter on a trace, pencil or projected-curve pass.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,ProjectCurve,mdf,refused,"Suggest has no basis for Project Curve with a bull nose in MDF: No published wood chipload exists for a bull-nose cutter on a trace, pencil or projected-curve pass.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,ProjectCurve,plywood_hardwood,refused,"Suggest has no basis for Project Curve with a bull nose in hardwood plywood: No published wood chipload exists for a bull-nose cutter on a trace, pencil or projected-curve pass.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,AlignmentPinDrill,softwood,refused,"Suggest has no basis for Pin Drill with a bull nose in softwood: No published wood figure exists for a plunge drill with a bull-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BullNose,3.1750,2,AlignmentPinDrill,hardwood,refused,"Suggest has no basis for Pin Drill with a bull nose in hardwood: No published wood figure exists for a plunge drill with a bull-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BullNose,3.1750,2,AlignmentPinDrill,mdf,refused,"Suggest has no basis for Pin Drill with a bull nose in MDF: No published wood figure exists for a plunge drill with a bull-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BullNose,3.1750,2,AlignmentPinDrill,plywood_hardwood,refused,"Suggest has no basis for Pin Drill with a bull nose in hardwood plywood: No published wood figure exists for a plunge drill with a bull-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BullNose,6.0000,2,Face,softwood,ok,,9842.0000,3999.0000,1000.0000,1.6400,0.6667,4.2000,2.1000,0.2032,4.7817,0.0063,0.1778,0.2286,VendorBacked,,amana-zrn-flat-softwood-pocket-6000-2f,Roughing,false,A,Exact,amana_zrn_3d_profiling_v8,"VendorLut { observation_id: ""amana-zrn-flat-softwood-pocket-6000-2f"" }",amana-zrn-flat-softwood-pocket-6000-2f,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Face,hardwood,ok,,15748.0000,3999.0000,702.0000,1.6290,0.6667,4.2000,2.1000,0.1270,7.2940,0.0157,,,VendorBacked,,amana-flat-hardwood-pocket-6000-2f-spektra,Roughing,false,B,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-hardwood-pocket-6000-2f-spektra"" }",amana-flat-hardwood-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Face,mdf,ok,,13123.0000,3999.0000,706.0000,1.6330,0.6667,4.2000,2.1000,0.1524,7.2012,0.0128,,,VendorBacked,,amana-flat-mdf-pocket-6000-2f-spektra,Roughing,false,A,Exact,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-mdf-pocket-6000-2f-spektra"" }",amana-flat-mdf-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Face,plywood_hardwood,ok,,16000.0000,1460.0000,682.0000,1.6040,0.6667,4.2000,2.1000,0.0456,1.8067,0.0041,0.0320,0.0593,VendorBacked,,onsrud-bull-plywood-hardwood-pocket-6000-2f,Roughing,false,C,Derived,onsrud_cutting_data_recommendations,"VendorLut { observation_id: ""onsrud-bull-plywood-hardwood-pocket-6000-2f"" }",onsrud-bull-plywood-hardwood-pocket-6000-2f,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Pocket,softwood,ok,,9842.0000,3999.0000,1000.0000,1.6400,0.8333,4.2000,2.1000,0.2032,5.9772,0.0079,0.1778,0.2286,VendorBacked,,amana-zrn-flat-softwood-pocket-6000-2f,Roughing,false,A,Exact,amana_zrn_3d_profiling_v8,"VendorLut { observation_id: ""amana-zrn-flat-softwood-pocket-6000-2f"" }",amana-zrn-flat-softwood-pocket-6000-2f,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Pocket,hardwood,ok,,15748.0000,3999.0000,702.0000,1.6290,0.8333,4.2000,2.1000,0.1270,9.1176,0.0195,,,VendorBacked,,amana-flat-hardwood-pocket-6000-2f-spektra,Roughing,false,B,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-hardwood-pocket-6000-2f-spektra"" }",amana-flat-hardwood-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Pocket,mdf,ok,,13123.0000,3999.0000,706.0000,1.6330,0.8333,4.2000,2.1000,0.1524,9.0015,0.0160,,,VendorBacked,,amana-flat-mdf-pocket-6000-2f-spektra,Roughing,false,A,Exact,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-mdf-pocket-6000-2f-spektra"" }",amana-flat-mdf-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Pocket,plywood_hardwood,ok,,16000.0000,1460.0000,682.0000,1.6040,0.8333,4.2000,2.1000,0.0456,2.2584,0.0051,0.0320,0.0593,VendorBacked,,onsrud-bull-plywood-hardwood-pocket-6000-2f,Roughing,false,C,Derived,onsrud_cutting_data_recommendations,"VendorLut { observation_id: ""onsrud-bull-plywood-hardwood-pocket-6000-2f"" }",onsrud-bull-plywood-hardwood-pocket-6000-2f,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Profile,softwood,ok,,10610.0000,2851.0000,1000.0000,,0.7500,4.8000,1.0800,0.1344,3.9212,,0.1120,0.1568,VendorBacked,,onsrud-softwood-60-200-1_4-finish,Finish,false,B,Exact,onsrud_soft_wood_cutting_data,"VendorLut { observation_id: ""onsrud-softwood-60-200-1_4-finish"" }",onsrud-softwood-60-200-1_4-finish,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;CutGeometryFieldNotHeld,Contour,Roughing,0.2000,1.2000
BullNose,6.0000,2,Profile,hardwood,ok,,8000.0000,4000.0000,702.0000,,0.7500,4.8000,1.0800,0.3471,11.1713,,0.3240,0.3703,VendorBacked,,onsrud-hardwood-60-100mw-1_4-finish,Finish,false,B,Exact,onsrud_hard_wood_cutting_data,"VendorLut { observation_id: ""onsrud-hardwood-60-100mw-1_4-finish"" }",onsrud-hardwood-60-100mw-1_4-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.feed_clamped;feeds.aggressiveness_engagement,Info;Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling;FeedRateClamped,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld,Contour,Roughing,0.2000,1.2000
BullNose,6.0000,2,Profile,mdf,ok,,8000.0000,4000.0000,706.0000,,0.7500,4.8000,1.0800,0.2740,9.9937,,0.2545,0.2936,VendorBacked,,onsrud-mdf-60-100mw-1_4-finish,Finish,true,B,Exact,onsrud_mdf_cutting_data,"VendorLut { observation_id: ""onsrud-mdf-60-100mw-1_4-finish"" }",onsrud-mdf-60-100mw-1_4-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.feed_clamped;feeds.aggressiveness_engagement,Info;Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling;FeedRateClamped,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld,Contour,Roughing,0.2000,1.2000
BullNose,6.0000,2,Profile,plywood_hardwood,ok,,8000.0000,4000.0000,682.0000,,0.7500,4.8000,1.0800,0.3524,4.1375,,0.3289,0.3759,VendorBacked,,onsrud-plywood-hardwood-60-100mw-1_4-finish,Finish,false,A,Exact,onsrud_hard_plywood_cutting_data,"VendorLut { observation_id: ""onsrud-plywood-hardwood-60-100mw-1_4-finish"" }",onsrud-plywood-hardwood-60-100mw-1_4-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.feed_clamped;feeds.aggressiveness_engagement,Info;Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling;FeedRateClamped,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld,Contour,Roughing,0.2000,1.2000
BullNose,6.0000,2,Adaptive,softwood,ok,,18000.0000,2700.0000,1000.0000,0.9270,4.5000,9.0000,1.2000,0.0750,18.0180,0.0441,0.0481,0.0831,VendorBacked,,onsrud-bull-softwood-adaptive-6000-2f,Roughing,false,C,Derived,onsrud_cutting_data_recommendations,"VendorLut { observation_id: ""onsrud-bull-softwood-adaptive-6000-2f"" }",onsrud-bull-softwood-adaptive-6000-2f,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,EngagementReducedForAggressiveness;FeedRescaledToFinalGeometry,Adaptive,Roughing,1.5000,9.0000
BullNose,6.0000,2,Adaptive,hardwood,ok,,16000.0000,1472.0000,702.0000,0.9180,4.5000,9.0000,1.2000,0.0460,31.2943,0.0715,0.0280,0.0525,VendorBacked,,onsrud-bull-hardwood-adaptive-6000-2f,Roughing,false,C,Derived,onsrud_cutting_data_recommendations,"VendorLut { observation_id: ""onsrud-bull-hardwood-adaptive-6000-2f"" }",onsrud-bull-hardwood-adaptive-6000-2f,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,EngagementReducedForAggressiveness;FeedRescaledToFinalGeometry,Adaptive,Roughing,1.5000,9.0000
BullNose,6.0000,2,Adaptive,mdf,ok,,14998.0000,4000.0000,706.0000,0.9400,4.5000,9.0000,1.2000,0.1524,40.8292,0.0773,,,VendorBacked,,amana-flat-mdf-adaptive-6000-2f-spektra,Roughing,false,A,Exact,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-mdf-adaptive-6000-2f-spektra"" }",amana-flat-mdf-adaptive-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,EngagementReducedForAggressiveness;FeedRescaledToFinalGeometry;RpmLoweredForFeedCeiling,Adaptive,Roughing,1.5000,9.0000
BullNose,6.0000,2,Adaptive,plywood_hardwood,ok,,18000.0000,4000.0000,682.0000,0.9350,4.5000,9.0000,1.2000,0.1159,15.5432,0.0362,,,VendorBacked,,amana-flat-plywood-hardwood-adaptive-6000-2f-spektra,Roughing,false,B,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-plywood-hardwood-adaptive-6000-2f-spektra"" }",amana-flat-plywood-hardwood-adaptive-6000-2f-spektra,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,EngagementReducedForAggressiveness;FeedRescaledToFinalGeometry,Adaptive,Roughing,1.5000,9.0000
BullNose,6.0000,2,VCarve,softwood,refused,VCarve needs a V-bit tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,6.0000,2,VCarve,hardwood,refused,VCarve needs a V-bit tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,6.0000,2,VCarve,mdf,refused,VCarve needs a V-bit tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,6.0000,2,VCarve,plywood_hardwood,refused,VCarve needs a V-bit tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,6.0000,2,Rest,softwood,ok,,9842.0000,3999.0000,1000.0000,1.6400,0.8571,4.2000,2.1000,0.2032,6.1479,0.0081,0.1778,0.2286,VendorBacked,,amana-zrn-flat-softwood-pocket-6000-2f,Roughing,false,A,Exact,amana_zrn_3d_profiling_v8,"VendorLut { observation_id: ""amana-zrn-flat-softwood-pocket-6000-2f"" }",amana-zrn-flat-softwood-pocket-6000-2f,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Rest,hardwood,ok,,15748.0000,3999.0000,702.0000,1.6290,0.8571,4.2000,2.1000,0.1270,9.3781,0.0201,,,VendorBacked,,amana-flat-hardwood-pocket-6000-2f-spektra,Roughing,false,B,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-hardwood-pocket-6000-2f-spektra"" }",amana-flat-hardwood-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Rest,mdf,ok,,13123.0000,3999.0000,706.0000,1.6330,0.8571,4.2000,2.1000,0.1524,9.2587,0.0164,,,VendorBacked,,amana-flat-mdf-pocket-6000-2f-spektra,Roughing,false,A,Exact,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-mdf-pocket-6000-2f-spektra"" }",amana-flat-mdf-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Rest,plywood_hardwood,ok,,16000.0000,1460.0000,682.0000,1.6040,0.8571,4.2000,2.1000,0.0456,2.3229,0.0052,0.0320,0.0593,VendorBacked,,onsrud-bull-plywood-hardwood-pocket-6000-2f,Roughing,false,C,Derived,onsrud_cutting_data_recommendations,"VendorLut { observation_id: ""onsrud-bull-plywood-hardwood-pocket-6000-2f"" }",onsrud-bull-plywood-hardwood-pocket-6000-2f,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Inlay,softwood,refused,Inlay needs a V-bit tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,6.0000,2,Inlay,hardwood,refused,Inlay needs a V-bit tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,6.0000,2,Inlay,mdf,refused,Inlay needs a V-bit tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,6.0000,2,Inlay,plywood_hardwood,refused,Inlay needs a V-bit tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,6.0000,2,Zigzag,softwood,ok,,9842.0000,3999.0000,1000.0000,1.6400,0.7500,4.2000,2.1000,0.2032,5.3794,0.0071,0.1778,0.2286,VendorBacked,,amana-zrn-flat-softwood-pocket-6000-2f,Roughing,false,A,Exact,amana_zrn_3d_profiling_v8,"VendorLut { observation_id: ""amana-zrn-flat-softwood-pocket-6000-2f"" }",amana-zrn-flat-softwood-pocket-6000-2f,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Zigzag,hardwood,ok,,15748.0000,3999.0000,702.0000,1.6290,0.7500,4.2000,2.1000,0.1270,8.2058,0.0176,,,VendorBacked,,amana-flat-hardwood-pocket-6000-2f-spektra,Roughing,false,B,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-hardwood-pocket-6000-2f-spektra"" }",amana-flat-hardwood-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Zigzag,mdf,ok,,13123.0000,3999.0000,706.0000,1.6330,0.7500,4.2000,2.1000,0.1524,8.1014,0.0144,,,VendorBacked,,amana-flat-mdf-pocket-6000-2f-spektra,Roughing,false,A,Exact,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-mdf-pocket-6000-2f-spektra"" }",amana-flat-mdf-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Zigzag,plywood_hardwood,ok,,16000.0000,1460.0000,682.0000,1.6040,0.7500,4.2000,2.1000,0.0456,2.0326,0.0046,0.0320,0.0593,VendorBacked,,onsrud-bull-plywood-hardwood-pocket-6000-2f,Roughing,false,C,Derived,onsrud_cutting_data_recommendations,"VendorLut { observation_id: ""onsrud-bull-plywood-hardwood-pocket-6000-2f"" }",onsrud-bull-plywood-hardwood-pocket-6000-2f,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Trace,softwood,refused,"Suggest has no basis for Trace with a bull nose in softwood: No published wood chipload exists for a bull-nose cutter on a trace, pencil or projected-curve pass.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,6.0000,2,Trace,hardwood,refused,"Suggest has no basis for Trace with a bull nose in hardwood: No published wood chipload exists for a bull-nose cutter on a trace, pencil or projected-curve pass.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,6.0000,2,Trace,mdf,refused,"Suggest has no basis for Trace with a bull nose in MDF: No published wood chipload exists for a bull-nose cutter on a trace, pencil or projected-curve pass.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,6.0000,2,Trace,plywood_hardwood,refused,"Suggest has no basis for Trace with a bull nose in hardwood plywood: No published wood chipload exists for a bull-nose cutter on a trace, pencil or projected-curve pass.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,6.0000,2,Drill,softwood,refused,"Suggest has no basis for Drill with a bull nose in softwood: No published wood figure exists for a plunge drill with a bull-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BullNose,6.0000,2,Drill,hardwood,refused,"Suggest has no basis for Drill with a bull nose in hardwood: No published wood figure exists for a plunge drill with a bull-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BullNose,6.0000,2,Drill,mdf,refused,"Suggest has no basis for Drill with a bull nose in MDF: No published wood figure exists for a plunge drill with a bull-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BullNose,6.0000,2,Drill,plywood_hardwood,refused,"Suggest has no basis for Drill with a bull nose in hardwood plywood: No published wood figure exists for a plunge drill with a bull-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BullNose,6.0000,2,Chamfer,softwood,refused,Chamfer needs a V-bit tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,6.0000,2,Chamfer,hardwood,refused,Chamfer needs a V-bit tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,6.0000,2,Chamfer,mdf,refused,Chamfer needs a V-bit tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,6.0000,2,Chamfer,plywood_hardwood,refused,Chamfer needs a V-bit tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,6.0000,2,DropCutter,softwood,refused,Suggest has no basis for 3D Finish with a bull nose in softwood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,6.0000,2,DropCutter,hardwood,refused,Suggest has no basis for 3D Finish with a bull nose in hardwood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
